case_id,start_timestamp,complete_timestamp,task_id,throughput_time_days
1820180005,2018-10-01,2019-10-01,5,365.0
1820160016,2016-09-19,2017-09-19,3,365.0
1820150035,2015-12-02,2016-12-01,4,365.0
1820150034,2015-12-02,2016-12-01,5,365.0
1820150033,2015-12-02,2016-12-01,3,365.0
1820140006,2014-08-01,2015-08-01,3,365.0
1820140007,2014-08-01,2015-08-01,2,365.0
1820140008,2014-08-01,2015-08-01,2,365.0
1820140009,2014-08-01,2015-08-01,3,365.0
1820140010,2014-08-01,2015-08-01,3,365.0
1820140011,2014-08-01,2015-08-01,5,365.0
1820150001,2015-09-16,2016-09-15,4,365.0
1820150002,2015-09-16,2016-09-15,5,365.0
1820150003,2015-09-16,2016-09-15,5,365.0
1820150004,2015-09-16,2016-09-15,4,365.0
1820150020,2015-09-16,2016-09-15,5,365.0
1820150021,2015-09-16,2016-09-15,3,365.0
1820150022,2015-09-16,2016-09-15,3,365.0
1820150023,2015-09-16,2016-09-15,4,365.0
1820150032,2015-12-02,2016-12-01,4,365.0
1820180006,2018-10-01,2019-10-01,5,365.0
1820180007,2018-10-01,2019-10-01,3,365.0
1820190005,2019-08-01,2020-07-31,4,365.0
1920130008,2013-09-16,2014-09-16,3,365.0
1920130010,2013-09-16,2014-09-16,2,365.0
1920130011,2013-09-16,2014-09-16,4,365.0
1920130012,2013-09-16,2014-09-16,5,365.0
1920130013,2013-09-16,2014-09-16,2,365.0
1920130014,2013-09-16,2014-09-16,4,365.0
1920140001,2014-11-01,2015-11-01,5,365.0
1920140002,2014-11-01,2015-11-01,4,365.0
1920140003,2014-11-01,2015-11-01,4,365.0
1920140004,2014-11-01,2015-11-01,3,365.0
1920140005,2014-11-01,2015-11-01,4,365.0
1920140006,2014-11-01,2015-11-01,3,365.0
1920140007,2014-11-01,2015-11-01,3,365.0
1920140008,2014-11-01,2015-11-01,2,365.0
1920140009,2014-11-01,2015-11-01,3,365.0
1920140010,2014-11-01,2015-11-01,3,365.0
1920130009,2013-09-16,2014-09-16,3,365.0
1920130007,2013-09-16,2014-09-16,3,365.0
1820190006,2019-08-01,2020-07-31,6,365.0
1920130006,2013-09-16,2014-09-16,4,365.0
1820190007,2019-08-01,2020-07-31,3,365.0
1820190008,2019-08-01,2020-07-31,6,365.0
1820200001,2020-11-10,2021-11-10,8,365.0
1820200002,2020-11-10,2021-11-10,7,365.0
1820210001,2021-07-01,2022-07-01,4,365.0
1820210002,2021-07-01,2022-07-01,3,365.0
1820210003,2021-07-03,2022-07-03,3,365.0
1820210004,2021-07-03,2022-07-03,6,365.0
1820220003,2022-08-01,2023-08-01,5,365.0
1820220004,2022-08-01,2023-08-01,6,365.0
1920130001,2013-09-16,2014-09-16,4,365.0
1920130002,2013-09-16,2014-09-16,5,365.0
1920130003,2013-09-16,2014-09-16,4,365.0
1920130004,2013-09-16,2014-09-16,5,365.0
1920130005,2013-09-16,2014-09-16,5,365.0
1820140005,2014-08-01,2015-08-01,2,365.0
1820140004,2014-08-01,2015-08-01,2,365.0
1820140003,2014-08-01,2015-08-01,4,365.0
1720190016,2019-11-01,2020-10-31,3,365.0
1720190022,2019-12-01,2020-11-30,4,365.0
1720190023,2019-12-01,2020-11-30,3,365.0
1720190024,2019-12-01,2020-11-30,5,365.0
1720190025,2019-12-01,2020-11-30,4,365.0
1720200001,2020-12-01,2021-12-01,3,365.0
1720200002,2020-12-01,2021-12-01,5,365.0
1720200003,2020-12-01,2021-12-01,4,365.0
1720200004,2020-12-01,2021-12-01,5,365.0
1720200005,2020-11-16,2021-11-16,5,365.0
1720200006,2020-11-16,2021-11-16,5,365.0
1720200007,2020-12-01,2021-12-01,4,365.0
1720200008,2020-12-01,2021-12-01,5,365.0
1720200009,2020-11-12,2021-11-12,4,365.0
1720200010,2020-11-12,2021-11-12,4,365.0
1720200011,2020-11-17,2021-11-17,4,365.0
1720190017,2019-11-01,2020-10-31,3,365.0
1720190015,2019-11-01,2020-10-31,3,365.0
1720200013,2020-11-19,2021-11-19,5,365.0
1720190014,2019-11-01,2020-10-31,5,365.0
1720180002,2018-05-07,2019-05-07,3,365.0
1720180003,2018-06-01,2019-06-01,4,365.0
1720180004,2018-06-01,2019-06-01,4,365.0
1720180005,2018-06-01,2019-06-01,5,365.0
1720180006,2018-06-01,2019-06-01,5,365.0
1720180007,2018-06-01,2019-06-01,5,365.0
1720180008,2018-06-01,2019-06-01,4,365.0
1720180009,2018-06-01,2019-06-01,3,365.0
1720180010,2018-06-01,2019-06-01,5,365.0
1720190001,2019-06-02,2020-06-01,4,365.0
1720190002,2019-06-02,2020-06-01,5,365.0
1720190003,2019-06-01,2020-05-31,5,365.0
1720190004,2019-06-01,2020-05-31,4,365.0
1720190005,2019-06-13,2020-06-12,6,365.0
1720190006,2019-06-13,2020-06-12,6,365.0
1720200012,2020-11-17,2021-11-17,4,365.0
1720200014,2020-11-19,2021-11-19,4,365.0
1820140002,2014-08-01,2015-08-01,5,365.0
1720210015,2021-07-01,2022-07-01,3,365.0
1720210017,2021-07-01,2022-07-01,5,365.0
1720210018,2021-07-01,2022-07-01,3,365.0
1720210019,2021-07-01,2022-07-01,5,365.0
1720210020,2021-07-01,2022-07-01,5,365.0
1720220001,2022-07-08,2023-07-08,4,365.0
1720220002,2022-07-08,2023-07-08,5,365.0
1720220003,2022-08-01,2023-08-01,4,365.0
1720220004,2022-08-01,2023-08-01,4,365.0
1720220005,2022-07-01,2023-07-01,4,365.0
1720220006,2022-07-01,2023-07-01,5,365.0
1720220007,2022-07-07,2023-07-07,3,365.0
1720220008,2022-07-07,2023-07-07,3,365.0
1720220009,2022-07-08,2023-07-08,4,365.0
1720220010,2022-07-08,2023-07-08,3,365.0
1820140001,2014-08-01,2015-08-01,3,365.0
1720210016,2021-07-01,2022-07-01,3,365.0
1720210014,2021-07-01,2022-07-01,4,365.0
1720200015,2020-12-01,2021-12-01,3,365.0
1720210013,2021-07-01,2022-07-01,4,365.0
1720200016,2020-12-01,2021-12-01,5,365.0
1720200017,2021-01-13,2022-01-13,5,365.0
1720200018,2021-01-13,2022-01-13,3,365.0
1720210001,2021-07-01,2022-07-01,3,365.0
1720210002,2021-07-01,2022-07-01,3,365.0
1720210003,2021-07-01,2022-07-01,5,365.0
1720210004,2021-07-01,2022-07-01,5,365.0
1720210005,2021-07-01,2022-07-01,3,365.0
1720210006,2021-07-01,2022-07-01,3,365.0
1720210007,2021-06-01,2022-06-01,5,365.0
1720210008,2021-06-01,2022-06-01,3,365.0
1720210009,2021-07-01,2022-07-01,4,365.0
1720210010,2021-07-01,2022-07-01,5,365.0
1720210011,2021-07-12,2022-07-12,3,365.0
1720210012,2021-07-12,2022-07-12,3,365.0
1920140011,2014-11-01,2015-11-01,3,365.0
1920140012,2014-11-01,2015-11-01,2,365.0
1920140013,2014-11-01,2015-11-01,3,365.0
1920200013,2020-12-11,2021-12-11,5,365.0
1920200015,2020-12-14,2021-12-14,4,365.0
1920210001,2021-07-12,2022-07-12,6,365.0
1920210002,2021-07-12,2022-07-12,3,365.0
1920210003,2021-07-16,2022-07-16,5,365.0
1920210004,2021-07-16,2022-07-16,6,365.0
1920210005,2021-07-19,2022-07-19,4,365.0
1920210006,2021-07-19,2022-07-19,5,365.0
1920210007,2021-07-26,2022-07-26,4,365.0
1920210008,2021-07-26,2022-07-26,6,365.0
1920210009,2021-07-26,2022-07-26,5,365.0
1920210010,2021-07-26,2022-07-26,6,365.0
1920220003,2022-08-01,2023-08-01,4,365.0
1920220004,2022-08-01,2023-08-01,4,365.0
1920220005,2022-08-01,2023-08-01,4,365.0
1920220006,2022-08-01,2023-08-01,5,365.0
1920200014,2020-12-14,2021-12-14,5,365.0
1920200012,2020-12-11,2021-12-11,5,365.0
1920220008,2022-08-01,2023-08-01,4,365.0
1920200011,2020-12-10,2021-12-10,4,365.0
1920190016,2019-08-16,2020-08-15,4,365.0
1920190017,2019-09-01,2020-08-31,4,365.0
1920190018,2019-09-01,2020-08-31,4,365.0
1920190019,2019-09-01,2020-08-31,6,365.0
1920190020,2019-09-01,2020-08-31,5,365.0
1920200001,2020-11-16,2021-11-16,7,365.0
1920200002,2020-11-16,2021-11-16,7,365.0
1920200003,2020-11-16,2021-11-16,6,365.0
1920200004,2020-11-23,2021-11-23,7,365.0
1920200005,2020-12-01,2021-12-01,8,365.0
1920200006,2020-12-07,2021-12-07,5,365.0
1920200007,2020-12-07,2021-12-07,4,365.0
1920200008,2020-12-15,2021-12-15,3,365.0
1920200009,2020-12-15,2021-12-15,4,365.0
1920200010,2020-12-10,2021-12-10,3,365.0
1920220007,2022-08-01,2023-08-01,5,365.0
2020120041,2013-01-21,2014-01-21,4,365.0
1920190004,2019-06-01,2020-05-31,6,365.0
2020150001,2015-10-01,2016-09-30,3,365.0
2020150003,2015-10-01,2016-09-30,2,365.0
2020150004,2015-10-01,2016-09-30,3,365.0
2020150005,2015-09-15,2016-09-14,4,365.0
2020150006,2015-09-15,2016-09-14,5,365.0
2020150007,2015-09-15,2016-09-14,3,365.0
2020150008,2015-10-01,2016-09-30,3,365.0
2020150009,2015-10-01,2016-09-30,3,365.0
2020150010,2015-10-01,2016-09-30,3,365.0
2020150011,2015-10-01,2016-09-30,3,365.0
2020160024,2016-10-01,2017-10-01,2,365.0
2020160025,2016-10-01,2017-10-01,3,365.0
2020160026,2016-10-01,2017-10-01,5,365.0
2020160027,2016-10-01,2017-10-01,3,365.0
2020160028,2016-10-01,2017-10-01,2,365.0
2020160029,2016-10-01,2017-10-01,2,365.0
2020150002,2015-10-01,2016-09-30,2,365.0
2020130012,2014-07-01,2015-07-01,3,365.0
2020120042,2013-01-21,2014-01-21,4,365.0
2020130011,2014-07-01,2015-07-01,3,365.0
2020120043,2013-01-16,2014-01-16,3,365.0
2020120044,2013-01-16,2014-01-16,2,365.0
2020120045,2013-01-16,2014-01-16,2,365.0
2020120046,2013-01-16,2014-01-16,3,365.0
2020120047,2013-01-16,2014-01-16,3,365.0
2020130001,2013-11-01,2014-11-01,3,365.0
2020130002,2013-11-01,2014-11-01,3,365.0
2020130003,2013-11-04,2014-11-04,3,365.0
2020130004,2013-11-04,2014-11-04,3,365.0
2020130005,2014-05-01,2015-05-01,3,365.0
2020130006,2014-05-01,2015-05-01,3,365.0
2020130007,2014-05-01,2015-05-01,4,365.0
2020130008,2014-04-03,2015-04-03,3,365.0
2020130009,2014-04-03,2015-04-03,2,365.0
2020130010,2014-07-01,2015-07-01,3,365.0
1920190015,2019-08-16,2020-08-15,4,365.0
1920190003,2019-06-01,2020-05-31,6,365.0
1920140014,2014-11-01,2015-11-01,5,365.0
1920150065,2016-01-08,2017-01-07,3,365.0
1920150067,2016-01-08,2017-01-07,3,365.0
1920150071,2016-01-04,2017-01-03,4,365.0
1920150072,2016-01-04,2017-01-03,5,365.0
1920150073,2016-01-04,2017-01-03,2,365.0
1920150074,2016-01-04,2017-01-03,4,365.0
1920150075,2016-01-25,2017-01-24,2,365.0
1920150076,2016-01-25,2017-01-24,2,365.0
1920150077,2016-01-25,2017-01-24,3,365.0
1920150078,2016-01-25,2017-01-24,2,365.0
1920150079,2016-01-15,2017-01-14,2,365.0
1920150080,2016-01-15,2017-01-14,2,365.0
1920150081,2016-01-15,2017-01-14,3,365.0
1920150082,2016-01-15,2017-01-14,3,365.0
1920150083,2016-01-15,2017-01-14,3,365.0
1920150084,2016-01-15,2017-01-14,4,365.0
1920150066,2016-01-08,2017-01-07,3,365.0
1920150064,2016-01-08,2017-01-07,2,365.0
1920150086,2016-01-15,2017-01-14,3,365.0
1920150047,2016-01-02,2017-01-01,3,365.0
1920140015,2014-11-01,2015-11-01,2,365.0
1920140016,2014-11-01,2015-11-01,2,365.0
1920140017,2014-11-01,2015-11-01,3,365.0
1920140018,2014-11-01,2015-11-01,3,365.0
1920140019,2014-11-01,2015-11-01,5,365.0
1920140020,2014-11-01,2015-11-01,5,365.0
1920150038,2015-10-19,2016-10-18,5,365.0
1920150039,2015-10-19,2016-10-18,5,365.0
1920150040,2015-12-11,2016-12-10,3,365.0
1920150041,2015-12-01,2016-11-30,4,365.0
1920150042,2015-12-01,2016-11-30,3,365.0
1920150043,2015-12-01,2016-11-30,3,365.0
1920150044,2016-01-09,2017-01-08,2,365.0
1920150045,2016-01-02,2017-01-01,3,365.0
1920150046,2016-01-02,2017-01-01,2,365.0
1920150085,2016-01-15,2017-01-14,4,365.0
1920150087,2016-01-15,2017-01-14,2,365.0
1920190002,2019-06-01,2020-05-31,5,365.0
1920170017,2017-06-01,2018-06-01,3,365.0
1920170019,2017-06-01,2018-06-01,2,365.0
1920170020,2017-08-01,2018-08-01,3,365.0
1920170021,2017-08-01,2018-08-01,2,365.0
1920170022,2017-08-01,2018-08-01,2,365.0
1920170023,2017-08-01,2018-08-01,3,365.0
1920170024,2017-08-01,2018-08-01,3,365.0
1920170025,2017-08-01,2018-08-01,2,365.0
1920170026,2017-08-01,2018-08-01,5,365.0
1920180001,2018-05-01,2019-05-01,5,365.0
1920180002,2018-05-01,2019-05-01,5,365.0
1920180003,2018-09-01,2019-09-01,5,365.0
1920180004,2018-09-01,2019-09-01,4,365.0
1920180005,2018-09-15,2019-09-15,4,365.0
1920180006,2018-09-15,2019-09-15,3,365.0
1920190001,2019-06-01,2020-05-31,6,365.0
1920170018,2017-06-01,2018-06-01,3,365.0
1920170016,2017-06-01,2018-06-01,3,365.0
1920150088,2016-01-15,2017-01-14,3,365.0
1920170015,2017-06-01,2018-06-01,3,365.0
1920150089,2016-01-15,2017-01-14,2,365.0
1920150090,2016-01-15,2017-01-14,3,365.0
1920160060,2016-10-01,2017-10-01,2,365.0
1920160061,2016-10-01,2017-10-01,3,365.0
1920160062,2016-10-01,2017-10-01,3,365.0
1920160063,2016-10-01,2017-10-01,3,365.0
1920160064,2016-10-01,2017-10-01,3,365.0
1920160065,2016-12-01,2017-12-01,5,365.0
1920160066,2016-12-01,2017-12-01,2,365.0
1920160067,2016-12-01,2017-12-01,5,365.0
1920170010,2017-06-01,2018-06-01,2,365.0
1920170011,2017-06-01,2018-06-01,2,365.0
1920170012,2017-06-01,2018-06-01,3,365.0
1920170013,2017-06-01,2018-06-01,2,365.0
1920170014,2017-06-01,2018-06-01,5,365.0
920220002,2022-08-01,2023-08-01,4,365.0
